	Match	Place	Latitude	Longitude	Time
578	Knights vs Cobras, 5th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
579	Warriors vs Titans, 6th Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
580	Dolphins vs Lions, 4th Match	City Oval, Pietermaritzburg	-29.6006068	30.3794118	07:00 AM  GMT  / 09:00 AM LOCAL
581	Knights vs Cobras, 5th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
582	Warriors vs Titans, 6th Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
583	Papua New Guinea vs Namibia, 16th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
584	Papua New Guinea vs Namibia, 16th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
585	Papua New Guinea vs Namibia, 16th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
586	Papua New Guinea vs Namibia, 16th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
587	Dolphins vs Titans, 7th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
588	Cobras vs Warriors, 8th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
589	Knights vs Lions, 9th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
590	Dolphins vs Titans, 7th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
591	Cobras vs Warriors, 8th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
592	Knights vs Lions, 9th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
593	Dolphins vs Titans, 7th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
594	Cobras vs Warriors, 8th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
595	Knights vs Lions, 9th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
596	Papua New Guinea vs Namibia, 29th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
597	Dolphins vs Titans, 7th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
598	Cobras vs Warriors, 8th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
599	Knights vs Lions, 9th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
600	Papua New Guinea vs Namibia, 30th Match	Amini Park, Port Moresby	-9.443800399999999	147.1802671	12:00 AM  GMT  / 10:00 AM LOCAL
601	Kenya vs Hong Kong, 31st Match	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
602	Kenya vs Hong Kong, 32nd Match	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
603	Dolphins vs Knights, 10th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
604	Cobras vs Titans, 11th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
605	Lions vs Warriors, 12th Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
606	Dolphins vs Knights, 10th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
607	Cobras vs Titans, 11th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
608	Lions vs Warriors, 12th Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
609	Dolphins vs Knights, 10th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
610	Cobras vs Titans, 11th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
611	Lions vs Warriors, 12th Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
612	Dolphins vs Knights, 10th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
613	Cobras vs Titans, 11th Match	Newlands, Cape Town	-33.9789129	18.4483763	08:00 AM  GMT  / 10:00 AM LOCAL
614	Lions vs Warriors, 12th Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
615	South African Invitation XI vs Sri Lanka, 3-day practice match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
616	South African Invitation XI vs Sri Lanka, 3-day practice match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
617	South African Invitation XI vs Sri Lanka, 3-day practice match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
618	Cobras vs Dolphins, 13th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
619	Knights vs Warriors, 14th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
620	Lions vs Titans, 15th Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	08:00 AM  GMT  / 10:00 AM LOCAL
621	Cobras vs Dolphins, 13th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
622	Knights vs Warriors, 14th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
623	Lions vs Titans, 15th Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	08:00 AM  GMT  / 10:00 AM LOCAL
624	Cobras vs Dolphins, 13th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
625	Knights vs Warriors, 14th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
626	Lions vs Titans, 15th Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	08:00 AM  GMT  / 10:00 AM LOCAL
627	Cobras vs Dolphins, 13th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
628	Knights vs Warriors, 14th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
629	Lions vs Titans, 15th Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	08:00 AM  GMT  / 10:00 AM LOCAL
630	Dolphins vs Warriors, 16th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
631	Cobras vs Lions, 17th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
632	Knights vs Titans, 18th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
633	Dolphins vs Warriors, 16th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
634	Cobras vs Lions, 17th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
635	Knights vs Titans, 18th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
636	Dolphins vs Warriors, 16th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
637	Cobras vs Lions, 17th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
638	Knights vs Titans, 18th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
639	Dolphins vs Warriors, 16th Match	Kingsmead, Durban	-29.8480046	31.0284445	07:00 AM  GMT  / 09:00 AM LOCAL
640	Cobras vs Lions, 17th Match	Boland Park, Paarl	-33.7143719	18.9810746	08:00 AM  GMT  / 10:00 AM LOCAL
641	Knights vs Titans, 18th Match	Diamond Oval, Kimberley	49.679984	-115.983672	08:00 AM  GMT  / 10:00 AM LOCAL
642	Knights vs Dolphins, 19th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
643	Titans vs Lions, 20th Match	Willowmoore Park, Benoni	-26.1510854	28.3695699	08:00 AM  GMT  / 10:00 AM LOCAL
644	Warriors vs Cobras, 21st Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
645	Knights vs Dolphins, 19th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
646	Titans vs Lions, 20th Match	Willowmoore Park, Benoni	-26.1510854	28.3695699	08:00 AM  GMT  / 10:00 AM LOCAL
647	Warriors vs Cobras, 21st Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
648	Knights vs Dolphins, 19th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
649	Titans vs Lions, 20th Match	Willowmoore Park, Benoni	-26.1510854	28.3695699	08:00 AM  GMT  / 10:00 AM LOCAL
650	Warriors vs Cobras, 21st Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
651	Knights vs Dolphins, 19th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
652	Titans vs Lions, 20th Match	Willowmoore Park, Benoni	-26.1510854	28.3695699	08:00 AM  GMT  / 10:00 AM LOCAL
653	Warriors vs Cobras, 21st Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	08:00 AM  GMT  / 10:00 AM LOCAL
654	Lions vs Dolphins, 22nd Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
655	Titans vs Cobras, 23rd Match	SuperSport Park, Centurion	-25.864029	28.0888578	08:00 AM  GMT  / 10:00 AM LOCAL
656	Warriors vs Knights, 24th Match	Buffalo Park, East London	-33.0074906	27.9174813	08:00 AM  GMT  / 10:00 AM LOCAL
657	Lions vs Dolphins, 22nd Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
658	Titans vs Cobras, 23rd Match	SuperSport Park, Centurion	-25.864029	28.0888578	08:00 AM  GMT  / 10:00 AM LOCAL
659	Warriors vs Knights, 24th Match	Buffalo Park, East London	-33.0074906	27.9174813	08:00 AM  GMT  / 10:00 AM LOCAL
660	Lions vs Dolphins, 22nd Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
661	Titans vs Cobras, 23rd Match	SuperSport Park, Centurion	-25.864029	28.0888578	08:00 AM  GMT  / 10:00 AM LOCAL
662	Warriors vs Knights, 24th Match	Buffalo Park, East London	-33.0074906	27.9174813	08:00 AM  GMT  / 10:00 AM LOCAL
663	Lions vs Dolphins, 22nd Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	08:00 AM  GMT  / 10:00 AM LOCAL
664	Titans vs Cobras, 23rd Match	SuperSport Park, Centurion	-25.864029	28.0888578	08:00 AM  GMT  / 10:00 AM LOCAL
665	Warriors vs Knights, 24th Match	Buffalo Park, East London	-33.0074906	27.9174813	08:00 AM  GMT  / 10:00 AM LOCAL
666	Nottinghamshire vs Durham, North Group	Trent Bridge, Nottingham	52.937772	-1.1313849	05:30 PM  GMT  / 06:30 PM LOCAL
667	Warwickshire vs Northamptonshire, North Group	Edgbaston, Birmingham	52.4608009	-1.914995	06:00 PM  GMT  / 07:00 PM LOCAL
668	Worcestershire vs Derbyshire, North Group	New Road, Worcester	52.1895713	-2.2282996	04:30 PM  GMT  / 05:30 PM LOCAL
669	Yorkshire vs Lancashire, North Group	Headingley, Leeds	53.8215574	-1.5757947	05:30 PM  GMT  / 06:30 PM LOCAL
670	Essex vs Kent, South Group	County Ground, Chelmsford	51.7355868	0.4685497	06:00 PM  GMT  / 07:00 PM LOCAL
671	Somerset vs Gloucestershire, South Group	County Ground, Taunton	51.015344	-3.106849	04:30 PM  GMT  / 05:30 PM LOCAL
672	Sussex vs Middlesex, South Group	County Ground, Hove	50.8279319	-0.168749	06:00 PM  GMT  / 07:00 PM LOCAL
673	St Kitts and Nevis Patriots vs Jamaica Tallawahs, 2nd Match	Warner Park, Basseterre, St Kitts	17.3215255	-62.7037321	04:00 PM  GMT  / 12:00 PM LOCAL
674	Derbyshire vs Northamptonshire, North Group	Queen's Park, Chesterfield	53.2330136	-1.4339213	01:30 PM  GMT  / 02:30 PM LOCAL
675	St Kitts and Nevis Patriots vs St Lucia Zouks, 3rd Match	Warner Park, Basseterre, St Kitts	17.3215255	-62.7037321	08:00 PM  GMT  / 04:00 PM LOCAL
676	St Kitts and Nevis Patriots vs Barbados, 4th Match	Warner Park, Basseterre, St Kitts	17.3215255	-62.7037321	11:00 PM  GMT  / 07:00 PM LOCAL
677	Gloucestershire vs Surrey, South Group	County Ground, Bristol	42.0313267	-71.2588834	05:30 PM  GMT  / 06:30 PM LOCAL
678	Glamorgan vs Sussex, South Group	Sophia Gardens, Cardiff	51.484295	-3.1895088	05:30 PM  GMT  / 06:30 PM LOCAL
679	Somerset vs Kent, South Group	County Ground, Taunton	51.015344	-3.106849	04:30 PM  GMT  / 05:30 PM LOCAL
680	Guyana Amazon Warriors vs Jamaica Tallawahs, 5th Match	Providence Stadium, Guyana	4.860416	-58.93018	11:00 PM  GMT  / 07:00 PM LOCAL
681	Leicestershire vs Derbyshire, North Group	Grace Road, Leicester	52.5388793	-1.2764178	05:30 PM  GMT  / 06:30 PM LOCAL
682	Northamptonshire vs Nottinghamshire, North Group	County Ground, Northampton	52.249508	-0.8702200000000001	05:30 PM  GMT  / 06:30 PM LOCAL
683	Worcestershire vs Lancashire, North Group	New Road, Worcester	52.1895713	-2.2282996	04:30 PM  GMT  / 05:30 PM LOCAL
684	Yorkshire vs Warwickshire, North Group	Headingley, Leeds	53.8215574	-1.5757947	06:00 PM  GMT  / 07:00 PM LOCAL
685	Gloucestershire vs Kent, South Group	County Ground, Bristol	42.0313267	-71.2588834	05:30 PM  GMT  / 06:30 PM LOCAL
686	Hampshire vs Essex, South Group	The Rose Bowl, Southampton	50.90970040000001	-1.4043509	06:00 PM  GMT  / 07:00 PM LOCAL
687	Middlesex vs Glamorgan, South Group	Old Deer Park, Richmond 	51.4691552	-0.2961593	04:30 PM  GMT  / 05:30 PM LOCAL
688	Surrey vs Somerset, South Group	Kennington Oval, London	51.4843686	-0.1139201	05:30 PM  GMT  / 06:30 PM LOCAL
689	Nottinghamshire vs Worcestershire, North Group	Trent Bridge, Nottingham	52.937772	-1.1313849	01:30 PM  GMT  / 02:30 PM LOCAL
690	Guyana Amazon Warriors vs St Kitts and Nevis Patriots, 6th Match	Providence Stadium, Guyana	4.860416	-58.93018	04:00 PM  GMT  / 12:00 PM LOCAL
691	Derbyshire vs Yorkshire, South Group	Queen's Park, Chesterfield	53.2330136	-1.4339213	01:30 PM  GMT  / 02:30 PM LOCAL
692	Durham vs Leicestershire, South Group	Riverside Ground, Chester-le-Street	54.852089	-1.563289	01:30 PM  GMT  / 02:30 PM LOCAL
693	Glamorgan vs Gloucestershire, South Group	Sophia Gardens, Cardiff	51.484295	-3.1895088	01:30 PM  GMT  / 02:30 PM LOCAL
694	Guyana Amazon Warriors vs Trinbago Knight Riders, 7th Match	Providence Stadium, Guyana	4.860416	-58.93018	11:00 PM  GMT  / 07:00 PM LOCAL
695	Barbados vs Jamaica Tallawahs, 8th Match	Kensington Oval, Bridgetown, Barbados	13.1057481	-59.6227946	11:59 PM  GMT  / 07:59 PM LOCAL
696	Leicestershire vs Nottinghamshire, North Group	Grace Road, Leicester	52.5388793	-1.2764178	05:30 PM  GMT  / 06:30 PM LOCAL
697	Guyana Amazon Warriors vs St Lucia Zouks, 9th Match	Providence Stadium, Guyana	4.860416	-58.93018	11:00 PM  GMT  / 07:00 PM LOCAL
698	Derbyshire vs Lancashire, North Group	County Ground, Derby	41.3294796	-73.0793568	05:30 PM  GMT  / 06:30 PM LOCAL
699	Barbados vs St Kitts and Nevis Patriots, 10th Match	Kensington Oval, Bridgetown, Barbados	13.1057481	-59.6227946	11:59 PM  GMT  / 07:59 PM LOCAL
700	Hampshire vs Glamorgan, South Group	The Rose Bowl, Southampton	50.90970040000001	-1.4043509	06:00 PM  GMT  / 07:00 PM LOCAL
701	Jamaica Tallawahs vs Guyana Amazon Warriors, 11th Match	Sabina Park, Kingston, Jamaica	17.9779338	-76.78252169999999	01:00 AM  GMT  / 08:00 PM LOCAL
702	Durham vs Northamptonshire, North Group	Riverside Ground, Chester-le-Street	54.852089	-1.563289	05:30 PM  GMT  / 06:30 PM LOCAL
703	Leicestershire vs Lancashire, North Group	Grace Road, Leicester	52.5388793	-1.2764178	05:30 PM  GMT  / 06:30 PM LOCAL
704	Nottinghamshire vs Yorkshire, North Group	Trent Bridge, Nottingham	52.937772	-1.1313849	05:30 PM  GMT  / 06:30 PM LOCAL
705	Worcestershire vs Warwickshire, North Group	New Road, Worcester	52.1895713	-2.2282996	04:30 PM  GMT  / 05:30 PM LOCAL
706	Kent vs Surrey, South Group	Nevill Ground, Tunbridge Wells	51.132377	0.263695	04:30 PM  GMT  / 05:30 PM LOCAL
707	Somerset vs Middlesex, South Group	County Ground, Taunton	51.015344	-3.106849	04:30 PM  GMT  / 05:30 PM LOCAL
708	Sussex vs Hampshire, South Group	County Ground, Hove	50.8279319	-0.168749	05:30 PM  GMT  / 06:30 PM LOCAL
709	Barbados vs Trinbago Knight Riders, 12th Match	Kensington Oval, Bridgetown, Barbados	13.1057481	-59.6227946	04:00 PM  GMT  / 12:00 PM LOCAL
710	Jamaica Tallawahs vs St Kitts and Nevis Patriots, 13th Match	Sabina Park, Kingston, Jamaica	17.9779338	-76.78252169999999	11:00 PM  GMT  / 06:00 PM LOCAL
711	Warwickshire vs Leicestershire, North Group	Edgbaston, Birmingham	52.4608009	-1.914995	01:30 PM  GMT  / 02:30 PM LOCAL
712	Gloucestershire vs Essex, South Group	College Ground, Cheltenham	51.8993855	-2.0782533	01:30 PM  GMT  / 02:30 PM LOCAL
713	Barbados vs St Lucia Zouks, 14th Match	Kensington Oval, Bridgetown, Barbados	13.1057481	-59.6227946	11:00 PM  GMT  / 07:00 PM LOCAL
714	Jamaica Tallawahs vs Trinbago Knight Riders, 15th Match	Sabina Park, Kingston, Jamaica	17.9779338	-76.78252169999999	01:00 AM  GMT  / 08:00 PM LOCAL
715	Northamptonshire vs Warwickshire, North Group	County Ground, Northampton	52.249508	-0.8702200000000001	05:30 PM  GMT  / 06:30 PM LOCAL
716	Yorkshire vs Durham, North Group	Headingley, Leeds	53.8215574	-1.5757947	05:30 PM  GMT  / 06:30 PM LOCAL
717	Jamaica Tallawahs vs Barbados, 16th Match	Sabina Park, Kingston, Jamaica	17.9779338	-76.78252169999999	01:00 AM  GMT  (Jul 21)  / 08:00 PM LOCAL
718	Essex vs Sussex, South Group	County Ground, Chelmsford	51.7355868	0.4685497	06:00 PM  GMT  / 07:00 PM LOCAL
719	Middlesex vs Surrey, South Group	Lord's, London	51.5289171	-0.1748869	05:15 PM  GMT  / 06:15 PM LOCAL
720	St Lucia Zouks vs St Kitts and Nevis Patriots, 17th Match	Darren Sammy National Cricket Stadium, Gros Islet, St Lucia	14.0843578	-60.9452794	10:00 PM  GMT  / 06:00 PM LOCAL
721	Derbyshire vs Worcestershire, North Group	County Ground, Derby	41.3294796	-73.0793568	06:00 PM  GMT  / 07:00 PM LOCAL
722	Durham vs Lancashire, North Group	Riverside Ground, Chester-le-Street	54.852089	-1.563289	05:30 PM  GMT  / 06:30 PM LOCAL
723	Warwickshire vs Nottinghamshire, North Group	Edgbaston, Birmingham	52.4608009	-1.914995	06:00 PM  GMT  / 07:00 PM LOCAL
724	Yorkshire vs Northamptonshire, North Group	Headingley, Leeds	53.8215574	-1.5757947	06:00 PM  GMT  / 07:00 PM LOCAL
725	Glamorgan vs Somerset, South Group	Sophia Gardens, Cardiff	51.484295	-3.1895088	05:30 PM  GMT  / 06:30 PM LOCAL
726	Hampshire vs Middlesex, South Group	The Rose Bowl, Southampton	50.90970040000001	-1.4043509	06:00 PM  GMT  / 07:00 PM LOCAL
727	Kent vs Essex, South Group	St Lawrence Ground, Canterbury	51.280233	1.0789089	06:00 PM  GMT  / 07:00 PM LOCAL
728	Surrey vs Sussex, South Group	Kennington Oval, London	51.4843686	-0.1139201	05:30 PM  GMT  / 06:30 PM LOCAL
729	St Lucia Zouks vs Barbados, 18th Match	Darren Sammy National Cricket Stadium, Gros Islet, St Lucia	14.0843578	-60.9452794	04:00 PM  GMT  / 12:00 PM LOCAL
730	St Lucia Zouks vs Guyana Amazon Warriors, 19th Match	Darren Sammy National Cricket Stadium, Gros Islet, St Lucia	14.0843578	-60.9452794	09:00 PM  GMT  / 05:00 PM LOCAL
731	St Lucia Zouks vs Trinbago Knight Riders, 20th Match	Darren Sammy National Cricket Stadium, Gros Islet, St Lucia	14.0843578	-60.9452794	10:00 PM  GMT  / 06:00 PM LOCAL
732	Middlesex vs Essex, South Group	Lord's, London	51.5289171	-0.1748869	05:15 PM  GMT  / 06:15 PM LOCAL
733	Sussex vs Glamorgan, South Group	County Ground, Hove	50.8279319	-0.168749	05:30 PM  GMT  / 06:30 PM LOCAL
734	Barbados vs Guyana Amazon Warriors, 21st Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	11:00 PM  GMT  / 07:00 PM LOCAL
735	Durham vs Derbyshire, North Group	Riverside Ground, Chester-le-Street	54.852089	-1.563289	05:30 PM  GMT  / 06:30 PM LOCAL
736	Lancashire vs Warwickshire, North Group	Old Trafford, Manchester	53.46165999999999	-2.271707	05:30 PM  GMT  / 06:30 PM LOCAL
737	Northamptonshire vs Yorkshire, North Group	County Ground, Northampton	52.249508	-0.8702200000000001	05:30 PM  GMT  / 06:30 PM LOCAL
738	Nottinghamshire vs Leicestershire, North Group	Trent Bridge, Nottingham	52.937772	-1.1313849	05:30 PM  GMT  / 06:30 PM LOCAL
739	Essex vs Glamorgan, South Group	County Ground, Chelmsford	51.7355868	0.4685497	05:30 PM  GMT  / 06:30 PM LOCAL
740	Gloucestershire vs Middlesex, South Group	County Ground, Bristol	42.0313267	-71.2588834	05:30 PM  GMT  / 06:30 PM LOCAL
741	Hampshire vs Somerset, South Group	The Rose Bowl, Southampton	50.90970040000001	-1.4043509	05:30 PM  GMT  / 06:30 PM LOCAL
742	Surrey vs Kent, South Group	Kennington Oval, London	51.4843686	-0.1139201	05:30 PM  GMT  / 06:30 PM LOCAL
743	St Kitts and Nevis Patriots vs Trinbago Knight Riders, 22nd Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	11:00 PM  GMT  / 07:00 PM LOCAL
744	Jamaica Tallawahs vs St Lucia Zouks, 23rd Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	04:00 PM  GMT  / 12:00 PM LOCAL
745	Barbados vs Guyana Amazon Warriors, 24th Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	08:00 PM  GMT  / 04:00 PM LOCAL
746	St Kitts and Nevis Patriots vs Trinbago Knight Riders, 25th Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	04:00 PM  GMT  / 12:00 PM LOCAL
747	Jamaica Tallawahs vs St Lucia Zouks, 26th Match	Central Broward Regional Park Stadium Turf Ground, Lauderhill, Florida	26.1403635	-80.2133808	08:00 PM  GMT  / 04:00 PM LOCAL
748	TBC vs TBC, 1st Quarter-Final	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
749	TBC vs TBC, 2nd Quarter-Final	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
750	TBC vs TBC, 3rd Quarter-Final	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
751	TBC vs TBC, 4th Quarter-Final	TBC, TBC	36.0845812	-111.3797378	12:00 AM  GMT  / 05:30 AM LOCAL
752	TBC vs TBC, 1st Semi-Final	Edgbaston, Birmingham	52.4608009	-1.914995	10:00 AM  GMT  / 11:00 AM LOCAL
753	TBC vs TBC, 2nd Semi-Final	Edgbaston, Birmingham	52.4608009	-1.914995	01:30 PM  GMT  / 02:30 PM LOCAL
754	TBC vs TBC, Final	Edgbaston, Birmingham	52.4608009	-1.914995	05:45 PM  GMT  / 06:45 PM LOCAL
755	Dolphins vs Titans, 1st Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	11:00 AM  GMT  / 01:00 PM LOCAL
756	Lions vs Warriors, 2nd Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	03:00 PM  GMT  / 05:00 PM LOCAL
757	Knights vs Cobras, 3rd Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	12:30 PM  GMT  / 02:30 PM LOCAL
758	Titans vs Knights, 4th Match	SuperSport Park, Centurion	-25.864029	28.0888578	04:00 PM  GMT  / 06:00 PM LOCAL
759	Dolphins vs Cobras, 5th Match	Kingsmead, Durban	-29.8480046	31.0284445	04:00 PM  GMT  / 06:00 PM LOCAL
760	Lions vs Knights, 6th Match	Senwes Park, Potchefstroom	-26.7145297	27.0970475	04:00 PM  GMT  / 06:00 PM LOCAL
761	Warriors vs Titans, 7th Match	Buffalo Park, East London	-33.0074906	27.9174813	04:00 PM  GMT  / 06:00 PM LOCAL
762	Cobras vs Lions, 8th Match	Boland Park, Paarl	-33.7143719	18.9810746	12:30 PM  GMT  / 02:30 PM LOCAL
763	Warriors vs Dolphins, 9th Match	St George's Park, Port Elizabeth	-33.8252617	25.6544677	12:30 PM  GMT  / 02:30 PM LOCAL
764	Lions vs Dolphins, 10th Match	New Wanderers Stadium, Johannesburg	-26.2041028	28.0473051	04:00 PM  GMT  / 06:00 PM LOCAL
765	Cobras vs Warriors, 11th Match	Newlands, Cape Town	-33.9789129	18.4483763	04:00 PM  GMT  / 06:00 PM LOCAL
766	Dolphins vs Knights, 12th Match	Kingsmead, Durban	-29.8480046	31.0284445	04:00 PM  GMT  / 06:00 PM LOCAL
767	Titans vs Lions, 13th Match	SuperSport Park, Centurion	-25.864029	28.0888578	04:00 PM  GMT  / 06:00 PM LOCAL
768	Titans vs Cobras, 14th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	08:00 AM  GMT  / 10:00 AM LOCAL
769	Knights vs Warriors, 15th Match	Mangaung Oval, Bloemfontein	-29.085214	26.1595761	12:30 PM  GMT  / 02:30 PM LOCAL
